17	38
17	38
18	39
18	37
19	39
18	39
20	39
20	39
21	39
20	36
22	40
20	39
24	40
22	41
24	43
25	42
24	43
25	42
24	45
24	44
22	48
25	44
24	47
24	48
26	48
29	46
28	48
27	48
27	48
27	50
24	48
28	48
29	48
26	48
30	50
29	49
30	50
29	50
30	54
30	53
32	56
33	53
34	54
33	56
30	57
29	56
33	59
33	56
34	56
36	56
35	56
35	56
36	57
35	56
33	56
36	56
38	56
38	54
38	56
37	52
39	56
38	53
37	56
39	53
40	55
39	50
38	51
39	49
39	49
37	49
38	46
39	48
40	49
37	48
39	48
39	48
39	48
41	48
40	48
40	48
39	50
39	46
41	48
39	48
40	46
40	45
40	45
39	45
40	45
40	44
40	45
40	44
40	43
39	44
41	39
39	41
37	40
39	39
42	37
38	38
39	38
38	38
37	39
37	37
38	36
40	36
39	36
38	36
39	35
38	36
36	36
37	35
38	34
37	35
38	38
37	33
38	34
36	35
37	34
37	33
34	33
35	31
36	32
35	31
35	31
34	30
35	30
34	30
36	30
33	29
33	31
32	28
32	30
32	28
32	27
30	24
31	24
30	24
30	24
31	24
30	24
30	24
28	22
30	22
29	24
30	24
29	24
28	21
29	24
28	22
25	23
28	20
27	20
26	18
27	19
25	18
27	17
25	19
26	15
27	16
27	16
23	14
24	15
25	15
21	14
26	13
22	15
24	14
21	17
22	14
24	14
24	13
24	11
22	12
21	12
24	11
22	11
22	11
20	11
18	11
19	7
18	8
17	8
16	7
16	7
15	7
15	4
15	5
15	5
12	6
15	3
14	4
14	3
13	6
13	2
13	2
10	2
14	1
13	2
12	3
11	3
9	2
11	1
12	2
12	1
9	2
10	2
12	2
10	1
11	2
10	2
9	2
8	3
9	1
8	2
8	2
9	3
7	2
6	1
7	2
10	2
8	1
7	6
7	1
7	1
5	2
5	2
7	2
6	1
6	2
6	2
7	1
5	4
6	2
8	2
6	2
7	1
4	4
7	2
5	2
6	1
3	3
6	2
4	3
5	3
3	2
5	2
5	3
4	3
4	3
4	4
5	4
3	4
2	5
4	10
3	4
5	4
3	5
3	7
3	6
2	6
3	6
3	6
3	7
2	9
3	5
3	6
3	8
4	9
4	10
3	8
3	11
3	12
3	11
5	9
3	13
4	12
2	13
3	14
3	14
2	14
2	15
2	17
3	15
3	16
5	17
4	16
5	17
5	18
4	19
7	21
8	22
6	22
6	24
6	25
7	24
5	25
7	25
6	31
8	28
9	28
7	31
12	32
12	30
12	31
10	31
14	33
14	33
13	34
15	33
13	37
15	37
18	38
17	37
17	37
18	38
19	39
19	40
22	43
24	44
24	45
24	45
24	46
24	47
25	47
24	47
25	50
26	48
27	49
25	48
27	49
27	48
27	48
27	49
25	50
28	52
28	52
28	53
30	54
29	53
29	57
29	56
31	56
30	54
30	56
31	57
31	56
31	56
32	54
30	57
31	56
31	56
31	57
32	56
32	58
31	56
30	56
31	58
33	57
31	56
31	57
33	56
33	58
31	56
33	57
32	54
33	56
32	56
33	56
33	56
34	57
33	56
33	56
34	56
32	56
34	56
38	56
33	56
35	56
34	56
35	56
34	57
35	57
36	51
38	51
33	49
31	50
37	49
36	48
35	48
36	48
37	48
38	48
34	47
38	47
36	46
37	46
34	47
37	44
35	43
35	42
35	41
36	40
33	40
36	41
34	39
37	38
34	39
34	38
33	36
34	39
33	36
33	36
33	37
30	37
32	36
32	36
32	34
35	32
32	34
31	34
32	33
30	36
31	32
31	33
30	34
34	30
31	31
30	31
32	29
28	30
30	29
30	29
29	28
27	25
27	27
26	25
24	26
27	24
25	24
25	25
25	24
22	24
24	24
22	24
24	22
22	21
21	18
24	17
22	16
19	16
20	15
18	15
18	14
19	15
18	14
18	14
19	13
17	12
17	12
14	12
16	12
15	13
15	11
15	8
14	9
14	6
15	7
13	7
14	7
15	7
14	7
14	7
14	7
15	5
13	7
10	6
14	5
13	5
13	6
13	6
11	8
11	4
13	4
11	5
13	4
12	3
12	5
13	5
10	4
10	5
12	5
12	5
13	6
13	6
13	6
13	6
11	5
13	5
13	6
11	5
16	4
12	5
12	4
11	7
12	5
10	5
12	3
10	4
12	4
11	3
12	3
11	6
9	3
10	2
8	2
9	2
7	1
7	5
7	1
6	0
7	1
7	1
7	1
6	2
5	3
6	2
6	1
5	1
6	1
5	3
6	1
5	1
3	1
3	1
5	1
3	5
3	2
5	5
3	1
4	3
3	1
3	4
3	2
2	1
4	2
3	1
3	2
3	2
6	2
3	3
3	2
3	2
3	1
2	2
3	2
3	2
4	2
2	1
3	2
3	2
2	3
3	2
3	3
3	2
3	2
1	3
3	2
3	2
2	2
2	5
4	3
3	2
4	2
2	3
3	2
3	2
2	3
3	2
2	4
1	6
2	5
2	4
2	4
1	5
2	8
2	6
3	6
3	7
2	7
3	6
3	7
2	9
3	9
3	10
4	12
2	11
3	14
3	14
4	15
3	16
4	17
3	20
4	18
4	18
4	18
5	21
4	24
5	24
4	24
5	25
6	24
4	24
5	25
4	24
6	24
5	27
5	22
7	21
6	24
6	26
6	25
6	27
6	25
9	22
8	27
6	28
6	28
7	28
6	27
9	28
6	27
7	28
5	28
5	29
7	28
7	29
6	28
8	29
8	28
7	30
7	30
7	30
8	29
9	31
9	31
10	34
12	32
13	34
10	38
14	36
14	37
15	37
15	38
15	39
18	39
17	38
18	40
19	42
19	43
24	42
20	44
21	49
24	46
21	48
24	48
25	48
24	47
22	48
22	50
24	48
24	48
26	48
25	48
27	50
28	49
28	51
25	53
27	53
28	50
28	54
28	52
28	52
29	53
26	56
29	56
29	56
29	56
31	56
30	56
30	57
30	56
30	56
31	56
29	56
31	56
29	56
31	56
30	56
31	56
29	56
31	56
31	56
31	56
30	56
31	56
30	56
31	56
32	56
31	56
30	59
32	56
31	57
32	56
31	57
31	56
33	57
33	56
31	57
31	56
33	57
33	57
34	59
34	59
36	59
35	60
35	59
35	59
36	59
35	59
35	59
36	58
37	57
37	57
32	59
38	57
36	56
38	57
40	56
39	56
41	56
40	54
39	56
37	56
39	57
39	56
40	56
39	56
39	54
39	56
39	56
39	56
40	54
39	52
44	50
39	50
38	50
39	49
40	50
39	48
37	50
39	48
40	50
40	48
39	45
38	45
38	46
38	45
36	44
38	43
38	44
38	41
38	40
38	39
38	40
36	39
35	39
35	36
36	38
35	37
34	39
35	36
34	35
33	35
33	34
33	34
34	33
31	32
33	33
33	31
33	32
31	30
29	31
31	30
30	26
30	30
30	29
28	30
28	33
28	28
29	28
28	27
29	28
31	27
27	26
26	24
32	24
26	24
24	24
22	25
25	24
24	24
22	24
24	21
24	24
24	22
22	23
24	20
24	19
21	16
20	17
21	16
22	16
19	16
22	13
21	11
20	16
18	15
17	14
17	14
22	14
17	13
17	11
16	12
16	12
16	12
15	13
15	10
16	10
15	8
14	10
11	8
13	8
13	7
12	7
14	7
13	7
12	6
9	5
11	5
12	5
12	4
9	4
10	4
10	3
9	3
9	4
8	7
5	3
8	3
9	2
9	2
9	3
8	2
6	2
7	3
7	2
9	3
7	2
7	2
7	2
7	2
7	2
5	2
5	2
6	2
6	3
6	2
6	2
5	2
4	3
3	3
3	2
3	2
2	1
3	1
3	2
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
2	3
2	2
3	2
4	3
1	4
3	3
2	3
3	4
2	4
3	5
5	6
2	4
2	6
5	6
1	6
1	5
1	6
1	10
1	7
2	6
1	7
1	9
2	7
2	7
1	8
1	10
2	8
1	9
2	9
2	11
2	11
2	11
1	11
1	12
2	13
2	13
2	14
2	10
2	14
2	14
3	15
2	16
2	21
2	17
2	20
3	19
3	19
4	22
4	24
4	24
5	24
5	24
5	24
5	26
6	23
6	26
4	28
4	28
5	29
6	29
6	30
8	30
9	30
7	30
8	31
9	31
6	33
11	32
9	33
10	33
12	34
12	34
9	34
9	34
13	36
14	36
12	36
9	37
14	37
14	37
12	42
14	37
14	40
15	39
14	40
15	41
18	42
17	43
16	44
17	43
17	46
18	46
18	48
21	47
22	46
21	48
19	51
21	48
24	49
24	48
22	49
20	53
24	51
24	50
24	51
21	53
24	56
24	54
24	56
24	56
22	56
24	56
24	59
25	56
24	57
24	57
24	56
25	57
24	58
24	58
22	60
24	61
25	58
24	58
24	59
24	63
24	59
24	57
24	56
24	56
24	56
24	56
24	56
24	56
22	57
24	54
20	56
19	53
19	54
18	51
18	50
20	52
18	50
17	48
21	45
21	49
15	48
17	48
15	48
16	48
16	48
17	48
15	44
15	45
15	45
14	43
14	45
15	44
11	43
14	41
12	41
14	40
13	38
14	39
12	40
16	41
16	37
13	39
14	40
10	38
11	39
13	39
12	38
14	38
13	38
13	38
11	38
12	37
16	38
11	35
12	36
9	35
12	33
10	33
8	31
5	31
7	31
7	30
5	33
7	28
7	28
7	28
6	28
4	26
5	25
5	24
5	24
4	22
6	24
4	21
4	22
5	22
5	20
3	20
4	19
5	18
4	17
4	17
3	17
6	15
1	17
3	16
3	15
3	15
4	14
3	15
6	15
3	19
4	16
3	15
3	15
3	15
3	13
4	15
3	12
5	13
2	15
3	15
2	15
2	15
4	14
3	15
2	15
2	13
3	14
2	14
2	12
3	14
5	12
2	13
2	12
3	12
2	12
3	12
3	11
1	14
2	8
2	9
2	9
1	8
2	7
2	7
2	5
2	7
2	7
2	7
1	4
1	5
2	5
1	6
1	5
2	3
1	3
2	3
2	3
2	4
4	4
1	3
3	3
2	1
1	4
1	3
2	2
1	2
2	2
2	2
1	5
1	2
1	4
1	3
1	4
1	3
1	3
2	3
2	4
1	4
3	6
3	3
3	5
2	6
3	7
1	6
4	5
2	6
2	7
1	7
2	7
1	7
5	9
2	8
2	9
1	9
2	11
2	10
1	12
1	12
2	13
2	12
2	13
4	13
3	14
2	13
2	11
1	14
3	18
2	16
2	18
3	18
3	18
2	20
3	22
3	24
3	24
4	24
5	29
6	27
7	27
6	29
6	31
6	31
7	31
7	32
7	36
8	34
9	33
10	35
10	36
12	38
13	39
12	39
13	40
10	40
14	39
14	39
15	40
16	39
17	44
15	44
16	42
15	44
15	40
17	44
16	47
18	44
19	48
22	48
21	48
22	48
24	48
24	48
24	48
22	48
24	51
24	48
24	50
25	49
27	45
24	48
25	50
26	51
25	53
26	54
28	54
29	54
25	58
30	56
31	56
29	56
30	59
31	56
32	56
32	57
36	58
33	56
34	60
35	58
36	59
34	59
35	60
35	60
36	61
36	60
36	61
38	60
38	60
38	60
38	63
35	60
39	61
39	61
42	60
40	60
40	61
40	60
41	61
42	60
45	61
42	60
42	60
46	60
46	61
45	61
46	61
44	61
47	62
43	61
42	61
41	61
44	62
45	61
41	63
46	60
47	60
47	60
47	61
43	60
48	55
47	60
48	60
50	60
47	60
48	60
48	61
48	63
51	59
48	60
48	60
48	60
49	58
48	59
49	60
48	57
51	56
49	57
53	56
53	56
50	54
50	53
50	50
50	51
54	49
50	49
52	48
52	48
55	48
50	48
50	48
48	50
51	48
51	48
50	46
51	45
51	48
50	47
50	45
49	45
49	47
49	42
50	44
48	41
49	41
48	39
46	40
48	39
46	37
48	38
48	39
48	38
48	37
48	36
47	37
47	32
48	32
44	32
45	32
42	32
42	34
43	31
43	31
41	30
42	30
42	30
40	30
40	30
39	27
40	28
39	28
39	28
36	24
37	26
35	26
35	24
35	24
34	24
31	23
31	24
30	19
29	17
29	18
26	15
27	14
26	14
25	12
24	12
21	12
24	12
22	7
21	10
18	7
19	7
19	7
18	6
17	8
17	6
17	6
16	6
16	4
16	6
16	3
13	5
15	3
14	3
14	2
12	2
10	1
11	3
9	2
7	3
8	2
8	3
8	4
9	3
7	2
9	2
8	4
7	3
7	3
7	3
6	6
9	4
7	1
7	3
5	3
5	5
5	7
4	6
5	7
4	8
4	4
5	6
4	9
5	6
7	7
5	8
6	7
3	11
5	6
4	10
4	10
3	12
3	15
5	11
4	9
4	13
3	9
5	13
3	14
4	14
4	14
5	14
6	14
6	14
5	15
5	15
5	15
6	15
6	16
5	15
6	16
5	18
5	17
6	18
7	19
4	19
5	20
6	21
7	24
6	24
8	22
6	24
5	25
7	25
7	28
9	28
8	28
8	29
8	30
9	30
11	31
11	31
12	33
13	32
13	35
13	33
16	34
14	34
15	37
16	37
16	39
18	38
18	39
18	38
20	40
19	39
22	40
24	42
24	44
24	42
26	43
25	46
27	48
28	47
28	47
28	48
29	48
28	48
30	48
30	48
30	50
30	48
33	49
35	50
35	55
35	52
35	53
33	54
38	56
38	56
39	56
39	57
38	56
41	56
42	57
43	58
44	58
44	57
47	59
48	59
48	60
48	60
48	60
48	57
48	59
48	60
51	61
49	61
51	61
50	61
50	61
52	60
53	58
51	61
50	60
53	61
51	62
53	60
52	60
53	60
54	65
54	60
56	60
56	60
57	62
57	60
56	60
57	57
59	56
56	57
57	58
56	58
55	57
56	59
57	57
57	56
56	60
57	56
56	58
56	61
59	57
57	56
60	56
59	54
56	59
59	56
59	56
60	56
59	53
57	56
57	56
56	54
60	56
58	56
59	57
58	54
58	52
60	54
60	52
59	56
60	53
60	51
60	52
60	50
61	50
60	50
59	53
61	47
62	50
61	49
60	48
61	48
63	48
60	48
59	48
60	48
61	48
60	48
59	48
60	47
60	49
60	46
57	44
60	42
60	42
60	42
61	41
59	39
59	39
56	39
58	40
57	37
57	36
56	38
56	36
56	35
56	35
56	34
57	33
55	32
54	30
50	31
50	30
51	30
49	30
48	30
48	29
50	29
48	30
47	29
46	28
45	27
46	28
45	28
42	25
44	27
43	27
41	24
39	24
40	24
40	22
39	24
39	24
39	24
38	24
39	24
38	24
38	24
39	24
38	22
37	20
35	24
35	24
35	18
32	17
33	17
32	16
31	16
30	18
31	15
31	15
31	15
29	14
29	14
30	13
28	12
27	16
28	12
29	13
28	12
27	15
27	11
27	11
24	10
24	9
27	7
21	7
24	8
24	7
21	6
22	8
21	5
19	4
19	4
17	5
18	4
18	5
19	5
14	2
16	4
15	3
17	3
15	3
15	3
15	3
15	3
14	3
14	3
17	2
12	2
15	2
15	2
14	3
14	2
13	3
13	2
10	3
12	4
13	4
11	2
11	5
9	2
12	3
12	3
12	3
10	4
12	3
11	3
9	3
11	4
8	3
8	1
8	3
10	3
7	4
7	3
6	4
7	4
7	5
6	6
6	7
6	5
6	5
6	7
4	7
6	6
5	4
5	7
6	10
4	11
5	11
5	12
5	13
8	13
6	13
4	14
5	17
8	14
5	16
6	16
7	15
6	20
7	20
7	24
7	24
8	21
5	24
7	24
8	23
6	25
7	27
7	27
7	28
8	25
9	29
9	28
8	28
10	28
6	28
11	28
8	28
10	28
9	29
9	28
10	29
9	30
7	29
10	29
10	30
11	31
13	27
15	32
13	33
13	34
15	35
15	34
16	37
16	37
12	41
19	37
19	38
19	39
22	39
22	39
24	39
24	40
25	39
24	41
26	43
27	43
27	44
27	45
27	43
27	43
29	47
29	45
28	47
28	45
30	49
30	47
30	45
31	48
32	48
31	48
31	48
33	48
34	45
33	48
34	51
33	48
36	49
35	48
35	49
35	49
37	51
37	49
36	51
38	50
39	53
39	52
39	54
39	52
42	54
40	53
41	54
43	56
42	58
43	56
46	56
47	52
46	56
45	57
47	57
47	55
48	56
48	56
49	56
47	57
49	60
52	56
49	58
49	59
50	58
49	57
52	59
51	58
53	60
54	59
52	60
52	61
51	60
54	60
56	60
51	60
56	61
56	60
56	60
56	60
56	60
56	60
53	60
57	60
58	60
56	60
57	60
58	60
58	59
57	61
57	57
59	59
59	61
58	59
62	59
57	61
60	60
60	59
59	60
60	60
63	59
61	60
62	58
58	60
62	59
60	57
61	58
62	57
60	59
61	56
61	56
63	56
63	57
62	56
63	56
63	57
63	59
65	56
64	56
63	57
63	56
64	54
65	52
63	55
65	56
64	53
64	55
66	52
64	53
65	50
62	50
64	48
64	48
64	48
66	48
67	48
66	48
64	48
65	46
63	43
67	42
64	43
64	42
63	42
65	38
65	39
61	39
63	41
63	39
63	39
63	38
60	37
64	35
62	36
62	35
61	35
61	33
60	33
60	33
59	30
60	33
57	31
54	30
56	29
56	29
54	28
51	28
51	28
51	28
51	29
50	28
49	26
48	28
48	24
49	25
48	25
48	25
48	24
46	24
46	22
45	24
43	24
42	24
42	21
43	22
42	20
40	20
40	18
38	21
38	16
39	17
33	16
38	15
36	16
35	16
35	15
33	14
34	13
32	13
32	14
31	12
31	12
29	11
30	10
29	10
29	11
27	9
28	8
27	8
27	7
28	7
25	7
25	7
24	6
24	5
24	5
25	4
24	5
24	3
20	3
19	4
18	3
18	2
15	5
15	3
15	2
18	1
16	2
12	6
13	3
14	2
11	5
11	5
12	3
12	2
8	3
9	4
10	3
8	4
7	4
7	5
7	5
6	6
6	6
7	6
7	6
6	7
6	7
9	7
6	7
5	10
7	9
7	12
7	12
6	13
9	12
5	13
6	14
5	18
6	15
6	16
6	16
6	17
5	19
6	21
6	24
7	24
5	24
7	24
7	24
7	25
7	24
7	26
7	25
7	28
8	29
10	29
10	29
8	32
12	29
10	29
8	29
11	30
11	30
14	30
11	30
11	31
11	31
8	32
12	31
12	31
12	30
11	31
12	32
14	33
9	33
14	33
13	33
15	36
12	36
16	37
17	38
19	39
18	40
21	38
22	40
24	39
24	42
24	43
24	44
24	47
25	44
29	42
28	44
28	45
25	46
28	48
28	48
28	48
29	47
30	48
29	48
29	48
29	48
31	46
31	48
30	48
31	48
33	49
32	49
33	51
37	47
39	47
34	49
36	51
38	50
36	52
37	52
40	56
39	52
40	54
40	56
41	58
41	54
43	56
44	56
41	56
41	56
44	56
46	56
47	57
47	56
48	58
47	57
48	57
46	55
48	59
48	57
48	58
48	57
48	60
48	57
49	60
49	59
50	60
49	60
50	60
51	63
51	61
56	60
54	61
52	60
57	60
56	60
56	61
55	63
58	60
56	61
59	61
59	61
59	62
59	61
61	60
60	60
59	60
60	60
60	60
62	60
63	60
62	60
61	62
62	60
63	59
61	58
63	57
62	57
62	60
63	56
63	58
62	56
63	56
63	56
61	57
63	57
61	58
63	56
61	57
63	56
64	57
63	56
61	56
63	58
63	56
67	54
63	54
65	54
66	53
64	50
64	54
65	49
66	49
65	48
65	45
63	48
65	44
64	48
64	46
60	44
64	46
64	43
64	41
61	41
62	40
62	38
59	39
62	37
57	34
58	34
59	33
56	32
56	30
53	30
53	27
48	28
48	27
47	27
44	24
47	24
46	26
46	24
43	25
45	24
46	25
44	24
43	25
46	24
43	24
41	24
41	24
39	26
39	24
39	19
38	20
35	21
41	19
38	19
40	18
37	20
37	19
36	17
36	16
33	19
34	15
33	16
33	15
30	15
32	15
33	15
30	15
31	14
32	15
32	14
32	11
33	11
31	14
31	14
31	15
32	11
31	14
31	14
31	14
31	14
31	10
31	14
29	16
30	13
29	13
29	12
28	12
28	9
25	9
24	8
26	9
24	9
24	7
24	7
24	6
22	5
23	4
21	5
19	4
18	7
20	3
20	3
18	3
15	3
18	4
18	3
17	4
20	2
20	3
20	3
17	3
15	2
12	2
16	2
15	3
15	3
16	4
16	3
16	2
15	5
15	3
17	2
15	5
14	4
13	3
15	3
15	2
12	3
14	2
14	2
15	3
12	4
13	6
13	3
12	3
10	3
11	1
12	2
10	2
11	3
12	2
12	3
11	3
11	3
9	3
8	3
9	2
7	2
8	2
8	4
7	6
7	4
6	6
7	6
7	6
6	8
6	7
6	8
7	11
5	12
6	13
7	14
7	15
8	15
7	17
7	17
7	21
9	24
7	25
7	24
7	24
6	27
10	24
9	25
12	26
11	26
10	25
10	27
12	28
10	28
13	27
11	28
11	28
13	28
14	29
13	30
12	30
13	30
14	30
14	30
13	31
15	31
16	31
14	32
16	31
19	32
16	32
17	32
17	33
16	33
17	33
16	33
18	33
15	34
16	33
17	31
17	33
14	32
15	33
16	31
17	31
13	32
15	31
15	32
15	32
12	31
14	31
15	31
15	31
14	30
15	31
15	31
15	31
15	31
16	32
16	31
16	32
16	32
16	34
17	34
17	36
18	36
20	36
24	34
25	36
22	38
24	36
24	38
27	39
28	39
28	41
28	40
29	42
29	41
30	44
31	43
30	40
29	43
31	48
31	44
32	46
32	49
35	47
33	48
35	48
34	48
35	48
37	48
38	48
39	48
38	48
38	48
37	50
40	49
37	49
40	49
40	49
40	50
45	52
42	53
45	54
45	53
45	53
46	56
47	56
44	58
48	56
48	56
48	56
45	56
47	57
48	56
49	56
48	57
51	60
50	56
51	56
47	57
56	58
51	58
56	57
54	59
56	60
56	59
56	59
56	59
54	63
56	60
56	61
57	61
58	61
57	60
57	64
57	59
59	60
58	60
59	64
58	61
60	61
61	60
61	60
61	61
62	61
61	60
61	62
61	60
62	58
62	60
63	60
63	61
64	59
63	59
63	60
64	59
64	60
63	59
63	60
65	59
64	59
63	60
65	60
62	62
65	58
64	60
65	60
64	59
63	59
65	59
64	60
65	58
65	56
66	58
66	58
67	56
64	58
66	56
66	58
66	56
67	57
67	56
68	56
69	56
65	57
67	56
67	56
66	56
68	56
67	56
67	54
68	56
70	56
68	51
69	50
67	53
67	51
69	49
67	48
66	50
69	48
69	47
67	48
66	50
67	50
67	44
64	45
64	42
67	41
67	39
66	39
66	39
66	39
66	39
66	38
68	38
68	37
66	35
63	36
68	35
65	34
64	33
63	34
64	31
63	31
62	31
62	30
59	33
62	28
60	29
60	29
56	29
58	28
57	28
57	25
54	28
56	28
56	27
56	25
56	24
54	24
53	24
53	24
48	27
52	24
49	24
49	24
45	20
48	22
47	18
43	19
44	19
46	18
42	17
41	18
42	13
41	12
42	15
41	14
38	17
39	14
38	14
36	14
38	13
34	13
36	12
35	8
33	11
35	11
32	10
32	9
31	9
31	8
30	7
28	7
28	9
27	9
29	6
28	7
25	6
27	6
24	6
24	5
24	4
25	3
24	5
24	3
24	2
25	4
20	3
20	4
18	5
24	1
20	2
18	2
17	5
18	2
16	3
17	3
16	3
19	1
18	3
16	4
19	2
18	4
15	3
15	2
13	2
15	3
16	2
16	3
13	3
15	3
15	3
15	3
14	3
15	2
14	3
14	6
14	3
14	4
13	3
12	4
11	4
12	1
12	4
9	5
7	8
12	4
10	5
10	8
12	6
9	8
10	6
10	5
12	4
12	6
12	5
11	3
12	5
11	4
10	5
11	4
10	5
8	7
10	7
11	6
9	8
4	9
8	7
9	7
6	7
7	8
7	7
7	8
7	9
4	10
7	8
7	10
5	11
5	11
7	10
7	12
5	13
6	15
6	12
7	12
8	14
6	14
7	14
7	15
6	16
7	17
7	17
7	19
9	18
8	24
7	24
8	24
11	24
13	24
12	25
8	27
10	24
10	24
10	27
10	28
9	30
10	28
10	28
13	28
10	29
11	30
12	30
13	31
11	34
15	31
15	32
14	33
16	33
19	36
19	38
24	37
21	39
24	41
27	39
29	45
29	45
31	46
31	47
32	48
34	48
35	48
35	48
36	48
38	48
39	49
39	50
39	50
42	52
43	51
42	54
47	52
45	56
48	54
46	56
47	54
45	58
50	56
48	56
49	58
50	54
47	56
49	56
51	56
49	58
51	60
50	56
51	55
51	57
56	59
56	58
53	60
54	58
56	60
56	57
56	59
54	57
54	60
56	60
56	62
56	60
57	61
56	60
57	60
56	60
58	57
56	60
58	60
59	61
58	61
60	60
59	61
58	60
60	60
61	60
60	61
57	60
62	61
61	60
62	60
62	60
62	60
62	60
62	60
61	60
63	61
63	60
63	61
62	60
64	60
63	60
64	60
63	60
63	61
63	58
62	60
66	57
64	60
63	58
60	61
64	58
64	60
64	57
64	58
66	57
65	58
63	57
65	57
64	58
66	55
65	58
65	56
64	56
65	57
65	56
65	57
64	57
66	53
65	56
67	54
66	56
63	56
66	56
66	56
65	57
65	56
65	56
69	56
65	54
67	54
66	53
66	57
67	50
67	51
66	48
67	49
67	48
67	48
66	48
68	48
70	48
68	48
66	47
66	45
66	44
66	44
66	40
65	41
